"GeneID"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Gene.stable.ID.version"	"Gene.name"	"Gene.type"	"Gene.end..bp."	"Gene.description"	"Gene.start..bp."	"Transcript.stable.ID"	"Transcript.stable.ID.version"
"ENSMUSG00000038156"	52.6405042465473	-0.000617349044047135	0.260548558143817	-0.00236942030478008	0.99810947788971	0.998975169929419	"ENSMUSG00000038156.17"	"Spon1"	"protein_coding"	113642605	"spondin 1, (f-spondin) extracellular matrix protein [Source:MGI Symbol;Acc:MGI:2385287]"	113365235	"ENSMUST00000046687"	"ENSMUST00000046687.16"
"ENSMUSG00000107368"	83.7881794219213	-0.000536835119249605	0.222643733274144	-0.0024111845025011	0.998076154976352	0.998975169929419	"ENSMUSG00000107368.3"	"1700018A23Rik"	"lncRNA"	126802396	"RIKEN cDNA 1700018A23 gene [Source:MGI Symbol;Acc:MGI:1919481]"	126785260	"ENSMUST00000297821"	"ENSMUST00000297821.1"
"ENSMUSG00000132772"	25.1957676284282	-0.000905885114037928	0.392911653052705	-0.00230556947598704	0.99816042334101	0.998975169929419	"ENSMUSG00000132772.1"	"Gm75115"	"lncRNA"	180829506	"predicted gene, 75115 [Source:MGI Symbol;Acc:MGI:7832958]"	180826836	"ENSMUST00000314002"	"ENSMUST00000314002.1"
"ENSMUSG00000135633"	5.72786550951271	0.00182103598399313	0.78925588814566	0.00230728210121006	0.99815905686742	0.998975169929419	"ENSMUSG00000135633.1"	"Gm67248"	"lncRNA"	78008284	"predicted gene, 67248 [Source:MGI Symbol;Acc:MGI:7817336]"	78005745	"ENSMUST00000331400"	"ENSMUST00000331400.1"
"ENSMUSG00000044145"	5.83815934590756	-0.00184480785876887	0.831313532765911	-0.0022191481144676	0.998229377434605	0.998996213906612	"ENSMUSG00000044145.3"	"1810024B03Rik"	"protein_coding"	127050200	"RIKEN cDNA 1810024B03 gene [Source:MGI Symbol;Acc:MGI:1925560]"	127028275	"ENSMUST00000056146"	"ENSMUST00000056146.2"
"ENSMUSG00000054181"	6.36275437747049	-0.00166246341524285	0.796162432538949	-0.00208809577957765	0.998333941826706	0.999052891806418	"ENSMUSG00000054181.13"	"A930012O16Rik"	"lncRNA"	57128670	"RIKEN cDNA A930012O16 gene [Source:MGI Symbol;Acc:MGI:2442255]"	57125529	"ENSMUST00000156418"	"ENSMUST00000156418.9"
"ENSMUSG00000102428"	4.89447870160502	-0.00158117655964844	0.846420188420192	-0.00186807519631549	0.998509492509346	0.999180598265234	"ENSMUSG00000102428.2"	"Pcdhga12"	"protein_coding"	37974926	"protocadherin gamma subfamily A, 12 [Source:MGI Symbol;Acc:MGI:1935229]"	37898633	"ENSMUST00000044851"	"ENSMUST00000044851.8"
"ENSMUSG00000027849"	4.55158137858187	0.00163529205147806	0.924267842672847	0.00176928372488763	0.998588316568746	0.999211505475443	"ENSMUSG00000027849.20"	"Syt6"	"protein_coding"	103552885	"synaptotagmin VI [Source:MGI Symbol;Acc:MGI:1859544]"	103482547	"ENSMUST00000121834"	"ENSMUST00000121834.8"
"ENSMUSG00000087250"	5.47631756630496	-0.00131915463068006	0.801821470095508	-0.00164519744092527	0.998687322954578	0.999262603670566	"ENSMUSG00000087250.4"	"Usp46os1"	"lncRNA"	74190341	"ubiquitin specific peptidase 46, opposite strand 1 [Source:MGI Symbol;Acc:MGI:1921549]"	74174859	"ENSMUST00000250164"	"ENSMUST00000250164.1"
"ENSMUSG00000020629"	130.173804999235	-0.000229702989114053	0.186501357962938	-0.00123164244819976	0.999017291754604	0.999496804710232	"ENSMUSG00000020629.13"	"Adi1"	"protein_coding"	28732174	"acireductone dioxygenase 1 [Source:MGI Symbol;Acc:MGI:2144929]"	28725230	"ENSMUST00000020957"	"ENSMUST00000020957.13"
"ENSMUSG00000137356"	5.51449007832206	0.00109673326643295	0.860917284947903	0.00127391247174148	0.998983565181904	0.999496804710232	"ENSMUSG00000137356.1"	"Gm33695"	"lncRNA"	70266964	"predicted gene, 33695 [Source:MGI Symbol;Acc:MGI:5592854]"	70265956	"ENSMUST00000341435"	"ENSMUST00000341435.1"
"ENSMUSG00000079108"	71.9861887742571	-0.000210161135072257	0.239338575672398	-0.000878091358577826	0.999299384552051	0.999635090061091	"ENSMUSG00000079108.7"	"Srp54c"	"protein_coding"	55310621	"signal recognition particle 54C [Source:MGI Symbol;Acc:MGI:3714359]"	55276953	"ENSMUST00000218879"	"ENSMUST00000218879.2"
"ENSMUSG00000086826"	31.6806588724118	0.000339527280335756	0.356691020100219	0.00095188065076704	0.999240509239719	0.999635090061091	"ENSMUSG00000086826.3"	"Gm11739"	"lncRNA"	116377217	"predicted gene 11739 [Source:MGI Symbol;Acc:MGI:3650571]"	116357116	"ENSMUST00000125269"	"ENSMUST00000125269.3"
"ENSMUSG00000142327"	5.69016478774701	0.00076674730735126	0.843061472308652	0.000909479714749137	0.999274340277277	0.999635090061091	"ENSMUSG00000142327.1"	"Gm67867"	"lncRNA"	88622655	"predicted gene, 67867 [Source:MGI Symbol;Acc:MGI:7818565]"	88621638	"ENSMUST00000370384"	"ENSMUST00000370384.1"
"ENSMUSG00000093651"	16.844905397744	0.000369472204293099	0.461314434450082	0.000800911865533831	0.999360964856246	0.999648716357788	"ENSMUSG00000093651.2"	"Gm5873"	"processed_pseudogene"	6736492	"predicted gene 5873 [Source:MGI Symbol;Acc:MGI:3648385]"	6735427	"ENSMUST00000177157"	"ENSMUST00000177157.2"
"ENSMUSG00000000031"	38.9651484268934	0.000226995792272528	0.337219443149581	0.000673139692517194	0.999462912272638	0.999702718144386	"ENSMUSG00000000031.20"	"H19"	"lncRNA"	142133957	"H19, imprinted maternally expressed transcript [Source:MGI Symbol;Acc:MGI:95891]"	142129262	"ENSMUST00000136359"	"ENSMUST00000136359.10"
"ENSMUSG00000022426"	144.712481794172	4.01929529782207e-05	0.166240793749616	0.000241775511724021	0.999807091053895	0.99999899260688	"ENSMUSG00000022426.7"	"Josd1"	"protein_coding"	79572120	"Josephin domain containing 1 [Source:MGI Symbol;Acc:MGI:1921408]"	79558452	"ENSMUST00000023061"	"ENSMUST00000023061.7"
"ENSMUSG00000020374"	1.4356513222874	0	2.39137817584837	0	1	1	"ENSMUSG00000020374.17"	"Rasgef1c"	"protein_coding"	49871821	"RasGEF domain family, member 1C [Source:MGI Symbol;Acc:MGI:1921813]"	49792662	"ENSMUST00000093141"	"ENSMUST00000093141.12"
"ENSMUSG00000021403"	734.157181821795	2.27980682480371e-06	0.0855294054327442	2.66552399524913e-05	0.99997873219558	1	"ENSMUSG00000021403.4"	"Serpinb9b"	"protein_coding"	33225867	"serine (or cysteine) peptidase inhibitor, clade B, member 9b [Source:MGI Symbol;Acc:MGI:894668]"	33211399	"ENSMUST00000006392"	"ENSMUST00000006392.3"
"ENSMUSG00000021478"	1.87740162352443	0	2.27197894800209	0	1	1	"ENSMUSG00000021478.7"	"Drd1"	"protein_coding"	54209724	"dopamine receptor D1 [Source:MGI Symbol;Acc:MGI:99578]"	54205202	"ENSMUST00000221470"	"ENSMUST00000221470.2"
"ENSMUSG00000048502"	1.2424134330459	0	2.4844194807809	0	1	1	"ENSMUSG00000048502.15"	"Duxbl1"	"protein_coding"	25990512	"double homeobox B-like 1 [Source:MGI Symbol;Acc:MGI:1916048]"	25979001	"ENSMUST00000172465"	"ENSMUST00000172465.2"
"ENSMUSG00000000202"	1.08154536327345	-1.12008662945453	1.81989304506177	-0.615468382877694	0.53824544316368	NA	"ENSMUSG00000000202.10"	"Btbd17"	"protein_coding"	114686771	"BTB domain containing 17 [Source:MGI Symbol;Acc:MGI:1919264]"	114682043	"ENSMUST00000156053"	"ENSMUST00000156053.8"
"ENSMUSG00000000204"	0.126233670919453	1.62660691620681	4.56203898097719	0.356552612327393	0.721426758482244	NA	"ENSMUSG00000000204.17"	"Slfn4"	"protein_coding"	83081042	"schlafen 4 [Source:MGI Symbol;Acc:MGI:1329010]"	83066012	"ENSMUST00000000208"	"ENSMUST00000000208.13"
"ENSMUSG00000000247"	0.271401177246553	2.55146403239109	3.947601008723	0.646332804848598	0.518063847113442	NA	"ENSMUSG00000000247.12"	"Lhx2"	"protein_coding"	38259745	"LIM homeobox protein 2 [Source:MGI Symbol;Acc:MGI:96785]"	38229293	"ENSMUST00000143783"	"ENSMUST00000143783.9"
"ENSMUSG00000000318"	0.135041592831797	1.62660691620681	4.56203898097719	0.356552612327393	0.721426758482244	NA	"ENSMUSG00000000318.17"	"Clec10a"	"protein_coding"	70061660	"C-type lectin domain family 10, member A [Source:MGI Symbol;Acc:MGI:96975]"	70047023	"ENSMUST00000144935"	"ENSMUST00000144935.9"
"ENSMUSG00000000562"	0.136359584414757	1.62660691620681	4.56203898097719	0.356552612327393	0.721426758482244	NA	"ENSMUSG00000000562.6"	"Adora3"	"protein_coding"	105816242	"adenosine A3 receptor [Source:MGI Symbol;Acc:MGI:104847]"	105778174	"ENSMUST00000164730"	"ENSMUST00000164730.2"
"ENSMUSG00000000682"	0.842071221900546	1.65599169008466	2.30300199944014	0.719057860343688	0.47210527002374	NA	"ENSMUSG00000000682.8"	"Cd52"	"protein_coding"	133822393	"CD52 antigen [Source:MGI Symbol;Acc:MGI:1346088]"	133809759	"ENSMUST00000145122"	"ENSMUST00000145122.2"
"ENSMUSG00000000938"	0.163253421869072	-1.74723189028408	4.44906873684884	-0.392718565081465	0.694527357160466	NA	"ENSMUSG00000000938.12"	"Hoxa10"	"protein_coding"	52217834	"homeobox A10 [Source:MGI Symbol;Acc:MGI:96171]"	52208177	"ENSMUST00000125581"	"ENSMUST00000125581.2"
"ENSMUSG00000000983"	0.445325503689031	2.50783185969717	3.1519662803738	0.795640446826024	0.426241050360116	NA	"ENSMUSG00000000983.14"	"Wfdc18"	"protein_coding"	83602174	"WAP four-disulfide core domain 18 [Source:MGI Symbol;Acc:MGI:107506]"	83599841	"ENSMUST00000001009"	"ENSMUST00000001009.14"
"ENSMUSG00000001444"	0.744433655079946	2.38457438951607	2.44335263316397	0.975943610083091	0.329092409340314	NA	"ENSMUSG00000001444.3"	"Tbx21"	"protein_coding"	97006157	"T-box 21 [Source:MGI Symbol;Acc:MGI:1888984]"	96988897	"ENSMUST00000001484"	"ENSMUST00000001484.3"
"ENSMUSG00000001497"	0.981806936856517	-2.60326809568525	2.0856926582372	-1.24815518020066	0.211974233872287	NA	"ENSMUSG00000001497.19"	"Pax9"	"protein_coding"	56759607	"paired box 9 [Source:MGI Symbol;Acc:MGI:97493]"	56738552	"ENSMUST00000153250"	"ENSMUST00000153250.9"
"ENSMUSG00000001588"	0.705041518906143	1.06481638386998	2.32695953349244	0.457599871653908	0.647239935734102	NA	"ENSMUSG00000001588.13"	"Acap1"	"protein_coding"	69786365	"ArfGAP with coiled-coil, ankyrin repeat and PH domains 1 [Source:MGI Symbol;Acc:MGI:2388270]"	69772393	"ENSMUST00000108622"	"ENSMUST00000108622.8"
"ENSMUSG00000001622"	0.974315932623507	-0.510954038558705	2.09924737103952	-0.243398679740009	0.807696566476652	NA	"ENSMUSG00000001622.16"	"Csn3"	"protein_coding"	88080524	"casein kappa [Source:MGI Symbol;Acc:MGI:107461]"	88073438	"ENSMUST00000001667"	"ENSMUST00000001667.13"
"ENSMUSG00000001656"	0.49196631324104	1.67443537542652	2.98053523219408	0.56179016350493	0.574258994745533	NA	"ENSMUSG00000001656.4"	"Hoxc11"	"protein_coding"	102866143	"homeobox C11 [Source:MGI Symbol;Acc:MGI:96193]"	102862862	"ENSMUST00000001701"	"ENSMUST00000001701.4"
"ENSMUSG00000001657"	0.734115604053853	0.641495518170515	2.1787103405169	0.294438184939408	0.768423092014519	NA	"ENSMUSG00000001657.8"	"Hoxc8"	"protein_coding"	102902543	"homeobox C8 [Source:MGI Symbol;Acc:MGI:96198]"	102899039	"ENSMUST00000001703"	"ENSMUST00000001703.8"
"ENSMUSG00000001819"	0	NA	NA	NA	NA	NA	"ENSMUSG00000001819.5"	"Hoxd13"	"protein_coding"	74501943	"homeobox D13 [Source:MGI Symbol;Acc:MGI:96205]"	74498654	"ENSMUST00000001872"	"ENSMUST00000001872.5"
"ENSMUSG00000001865"	0.0816267109345358	-0.767991139940887	4.56016800844374	-0.168412904638349	0.866258456669039	NA	"ENSMUSG00000001865.3"	"Cpa3"	"protein_coding"	20296345	"carboxypeptidase A3, mast cell [Source:MGI Symbol;Acc:MGI:88479]"	20269784	"ENSMUST00000001921"	"ENSMUST00000001921.3"
"ENSMUSG00000002007"	0	NA	NA	NA	NA	NA	"ENSMUSG00000002007.6"	"Srpk3"	"protein_coding"	72822531	"serine/arginine-rich protein specific kinase 3 [Source:MGI Symbol;Acc:MGI:1891338]"	72818011	"ENSMUST00000002081"	"ENSMUST00000002081.6"
"ENSMUSG00000002033"	0	NA	NA	NA	NA	NA	"ENSMUSG00000002033.15"	"Cd3g"	"protein_coding"	44891729	"CD3 antigen, gamma polypeptide [Source:MGI Symbol;Acc:MGI:88333]"	44880870	"ENSMUST00000002101"	"ENSMUST00000002101.12"
"ENSMUSG00000002076"	1.07055622375651	-2.60357561567548	2.02747101101939	-1.28414936713025	0.199089697472754	NA	"ENSMUSG00000002076.13"	"Hsf2bp"	"protein_coding"	32255323	"heat shock transcription factor 2 binding protein [Source:MGI Symbol;Acc:MGI:1921627]"	32163743	"ENSMUST00000238192"	"ENSMUST00000238192.2"
"ENSMUSG00000002100"	0.533994432580763	3.53149398824005	2.84431097474505	1.24159911472289	0.214384508571314	NA	"ENSMUSG00000002100.16"	"Mybpc3"	"protein_coding"	90966861	"myosin binding protein C, cardiac [Source:MGI Symbol;Acc:MGI:102844]"	90948489	"ENSMUST00000111430"	"ENSMUST00000111430.11"
"ENSMUSG00000002111"	0.564865460271494	-0.816170307972123	2.54835620120726	-0.320273244213454	0.748761203815471	NA	"ENSMUSG00000002111.10"	"Spi1"	"protein_coding"	90946101	"Spi-1 proto-oncogene [Source:MGI Symbol;Acc:MGI:98282]"	90912735	"ENSMUST00000169852"	"ENSMUST00000169852.2"
"ENSMUSG00000002831"	1.01515323169664	-2.0504957691107	2.10750353879501	-0.972950095392532	0.330578105524013	NA	"ENSMUSG00000002831.16"	"Plin4"	"protein_coding"	56416803	"perilipin 4 [Source:MGI Symbol;Acc:MGI:1929709]"	56407591	"ENSMUST00000190703"	"ENSMUST00000190703.7"
"ENSMUSG00000003206"	0.304099599083366	0.19290571960971	3.58009223868314	0.0538828909281584	0.957028467922827	NA	"ENSMUSG00000003206.8"	"Ebi3"	"protein_coding"	56264022	"Epstein-Barr virus induced gene 3 [Source:MGI Symbol;Acc:MGI:1354171]"	56259640	"ENSMUST00000003274"	"ENSMUST00000003274.8"
"ENSMUSG00000003379"	0.35434587976405	1.1222186990732	3.60937649355217	0.310917606151074	0.755863259607421	NA	"ENSMUSG00000003379.8"	"Cd79a"	"protein_coding"	24601622	"CD79A antigen (immunoglobulin-associated alpha) [Source:MGI Symbol;Acc:MGI:101774]"	24596806	"ENSMUST00000003469"	"ENSMUST00000003469.8"
"ENSMUSG00000003484"	0.396124719052257	0.192134915601064	3.12289845384141	0.0615245479290955	0.9509414650144	NA	"ENSMUSG00000003484.5"	"Cyp4f18"	"protein_coding"	72763470	"cytochrome P450, family 4, subfamily f, polypeptide 18 [Source:MGI Symbol;Acc:MGI:1919304]"	72742326	"ENSMUST00000003574"	"ENSMUST00000003574.5"
"ENSMUSG00000003882"	0.751980727930056	2.42199045379673	2.4609848341813	0.984154969245254	0.325039322836241	NA	"ENSMUSG00000003882.6"	"Il7r"	"protein_coding"	9530262	"interleukin 7 receptor [Source:MGI Symbol;Acc:MGI:96562]"	9505874	"ENSMUST00000228782"	"ENSMUST00000228782.2"
"ENSMUSG00000004113"	0.694915605410839	1.04396987407316	2.33630272666844	0.446847004096022	0.65498553050132	NA	"ENSMUSG00000004113.20"	"Cacna1b"	"protein_coding"	24653164	"calcium channel, voltage-dependent, N type, alpha 1B subunit [Source:MGI Symbol;Acc:MGI:88296]"	24493899	"ENSMUST00000070864"	"ENSMUST00000070864.14"
"ENSMUSG00000004296"	0.261275263751249	2.50572405621575	4.00456097834363	0.625717543013211	0.531500224501365	NA	"ENSMUSG00000004296.15"	"Il12b"	"protein_coding"	44304860	"interleukin 12b [Source:MGI Symbol;Acc:MGI:96540]"	44290890	"ENSMUST00000102796"	"ENSMUST00000102796.10"
"ENSMUSG00000004328"	0.959703426328665	-0.939156959701685	1.97817747171827	-0.474758697401361	0.634958975125104	NA	"ENSMUSG00000004328.16"	"Hif3a"	"protein_coding"	16796352	"hypoxia inducible factor 3, alpha subunit [Source:MGI Symbol;Acc:MGI:1859778]"	16765432	"ENSMUST00000108492"	"ENSMUST00000108492.9"
"ENSMUSG00000004347"	0.652887486071115	0.049430395355953	2.52512677603658	0.0195754113516386	0.984382078973576	NA	"ENSMUSG00000004347.18"	"Pde1c"	"protein_coding"	56629472	"phosphodiesterase 1C [Source:MGI Symbol;Acc:MGI:108413]"	56046789	"ENSMUST00000044505"	"ENSMUST00000044505.14"
"ENSMUSG00000004359"	0	NA	NA	NA	NA	NA	"ENSMUSG00000004359.17"	"Spic"	"protein_coding"	88520877	"Spi-C transcription factor (Spi-1/PU.1 related) [Source:MGI Symbol;Acc:MGI:1341168]"	88510634	"ENSMUST00000004473"	"ENSMUST00000004473.15"
"ENSMUSG00000004612"	0	NA	NA	NA	NA	NA	"ENSMUSG00000004612.10"	"Nkg7"	"protein_coding"	43087673	"natural killer cell group 7 sequence [Source:MGI Symbol;Acc:MGI:1931250]"	43086497	"ENSMUST00000070518"	"ENSMUST00000070518.4"
"ENSMUSG00000004709"	0.179456415285925	0	4.56203898092384	0	1	NA	"ENSMUSG00000004709.15"	"Cd244a"	"protein_coding"	171437314	"CD244 molecule A [Source:MGI Symbol;Acc:MGI:109294]"	171386761	"ENSMUST00000004829"	"ENSMUST00000004829.13"
"ENSMUSG00000004814"	0.172954838479724	-0.801962406362382	4.55754357638266	-0.175963738562628	0.86032243032526	NA	"ENSMUSG00000004814.11"	"Ccl24"	"protein_coding"	135601903	"C-C motif chemokine ligand 24 [Source:MGI Symbol;Acc:MGI:1928953]"	135598791	"ENSMUST00000004936"	"ENSMUST00000004936.10"
"ENSMUSG00000004842"	0.795269696332013	4.10806211214183	2.45897205605892	1.670642048176	0.0947924018561828	NA	"ENSMUSG00000004842.20"	"Pou1f1"	"protein_coding"	65331183	"POU domain, class 1, transcription factor 1 [Source:MGI Symbol;Acc:MGI:97588]"	65317397	"ENSMUST00000176330"	"ENSMUST00000176330.8"
"ENSMUSG00000004902"	0.87980488597152	4.09696489911845	2.46362850216746	1.6629799888717	0.0963164412376033	NA	"ENSMUSG00000004902.8"	"Slc25a18"	"protein_coding"	120771297	"solute carrier family 25 (mitochondrial carrier), member 18 [Source:MGI Symbol;Acc:MGI:1919053]"	120750539	"ENSMUST00000112682"	"ENSMUST00000112682.4"
"ENSMUSG00000004939"	0.905071376142116	2.53856545832609	2.57144243340335	0.987214578615418	0.323537456362381	NA	"ENSMUSG00000004939.8"	"Nmrk2"	"protein_coding"	81037885	"nicotinamide riboside kinase 2 [Source:MGI Symbol;Acc:MGI:1916814]"	81034004	"ENSMUST00000005069"	"ENSMUST00000005069.8"
"ENSMUSG00000005220"	0.551862306659092	-1.83043386706993	2.57727969304498	-0.710219333978196	0.477568133259504	NA	"ENSMUSG00000005220.11"	"Corin"	"protein_coding"	72661816	"corin, serine peptidase [Source:MGI Symbol;Acc:MGI:1349451]"	72457368	"ENSMUST00000167460"	"ENSMUST00000167460.9"
"ENSMUSG00000005553"	0.698538972188739	1.07884511040161	2.55779910659207	0.421786491214718	0.673180866773316	NA	"ENSMUSG00000005553.15"	"Atp4a"	"protein_coding"	30424959	"ATPase, H+/K+ exchanging, gastric, alpha polypeptide [Source:MGI Symbol;Acc:MGI:88113]"	30411634	"ENSMUST00000167761"	"ENSMUST00000167761.8"
"ENSMUSG00000005628"	0.817252444102138	1.38160312224931	2.10539498055528	0.656220393327303	0.511682329248015	NA	"ENSMUSG00000005628.13"	"Tmod4"	"protein_coding"	95036520	"tropomodulin 4 [Source:MGI Symbol;Acc:MGI:1355285]"	95031787	"ENSMUST00000131597"	"ENSMUST00000131597.8"
"ENSMUSG00000005640"	0.875341508659518	2.03603138586129	2.46540508807981	0.825840506172986	0.408894572974949	NA	"ENSMUSG00000005640.13"	"Insrr"	"protein_coding"	87723408	"insulin receptor-related receptor [Source:MGI Symbol;Acc:MGI:1346037]"	87704258	"ENSMUST00000029711"	"ENSMUST00000029711.9"
"ENSMUSG00000005681"	0.135041592831797	1.62660691620681	4.56203898097719	0.356552612327393	0.721426758482244	NA	"ENSMUSG00000005681.13"	"Apoa2"	"protein_coding"	171053948	"apolipoprotein A-II [Source:MGI Symbol;Acc:MGI:88050]"	171052623	"ENSMUST00000111321"	"ENSMUST00000111321.8"
"ENSMUSG00000005824"	0.388826926253663	3.08102096987912	3.42481475495594	0.899616823193334	0.368324201246326	NA	"ENSMUSG00000005824.8"	"Tnfsf14"	"protein_coding"	57501177	"tumor necrosis factor (ligand) superfamily, member 14 [Source:MGI Symbol;Acc:MGI:1355317]"	57496492	"ENSMUST00000005976"	"ENSMUST00000005976.8"
"ENSMUSG00000005947"	0.799054749037641	1.06244569364098	2.46578752558071	0.430874794611823	0.666559411546472	NA	"ENSMUSG00000005947.12"	"Itgae"	"protein_coding"	73038272	"integrin alpha E, epithelial-associated [Source:MGI Symbol;Acc:MGI:1298377]"	72981409	"ENSMUST00000102537"	"ENSMUST00000102537.10"
"ENSMUSG00000006724"	0.985280886741711	2.09915691839147	2.41050187757767	0.870838117952818	0.38384254908067	NA	"ENSMUSG00000006724.13"	"Cyp27b1"	"protein_coding"	126888875	"cytochrome P450, family 27, subfamily b, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1098274]"	126884119	"ENSMUST00000165764"	"ENSMUST00000165764.8"
"ENSMUSG00000007122"	0.582673441626971	1.67111173172153	2.88391738212637	0.579458947776578	0.562279538950934	NA	"ENSMUSG00000007122.12"	"Casq1"	"protein_coding"	172047435	"calsequestrin 1 [Source:MGI Symbol;Acc:MGI:1309468]"	172037461	"ENSMUST00000003554"	"ENSMUST00000003554.11"
"ENSMUSG00000008028"	1.07504281655605	-2.38309517499156	2.02863034962684	-1.17473110634962	0.240102310355371	NA	"ENSMUSG00000008028.17"	"1700008O03Rik"	"protein_coding"	44035244	"RIKEN cDNA 1700008O03 gene [Source:MGI Symbol;Acc:MGI:1916599]"	44009467	"ENSMUST00000381858"	"ENSMUST00000381858.1"
"ENSMUSG00000008129"	0.558681148497626	-1.39216062954985	2.61865973234491	-0.531630976088376	0.594981606369157	NA	"ENSMUSG00000008129.15"	"Brme1"	"protein_coding"	84899219	"break repair meiotic recombinase recruitment factor 1 [Source:MGI Symbol;Acc:MGI:1921916]"	84874654	"ENSMUST00000143833"	"ENSMUST00000143833.8"
"ENSMUSG00000008438"	0.378907468179368	-1.41094884764486	3.11538266860798	-0.452897443984081	0.650622591557675	NA	"ENSMUSG00000008438.4"	"Adam21"	"protein_coding"	81615248	"a disintegrin and metallopeptidase domain 21 [Source:MGI Symbol;Acc:MGI:1861229]"	81605358	"ENSMUST00000008582"	"ENSMUST00000008582.4"
"ENSMUSG00000008845"	0	NA	NA	NA	NA	NA	"ENSMUSG00000008845.10"	"Cd163"	"protein_coding"	124307486	"CD163 antigen [Source:MGI Symbol;Acc:MGI:2135946]"	124281615	"ENSMUST00000032234"	"ENSMUST00000032234.5"
"ENSMUSG00000009093"	0	NA	NA	NA	NA	NA	"ENSMUSG00000009093.8"	"Gstt4"	"protein_coding"	75658377	"glutathione S-transferase, theta 4 [Source:MGI Symbol;Acc:MGI:1923136]"	75650777	"ENSMUST00000160211"	"ENSMUST00000160211.2"
"ENSMUSG00000009214"	0.949001283167385	-1.21167730278229	2.05615788164218	-0.589291957393156	0.555665439086105	NA	"ENSMUSG00000009214.10"	"Mymk"	"protein_coding"	26962191	"myomaker, myoblast fusion factor [Source:MGI Symbol;Acc:MGI:1913389]"	26951648	"ENSMUST00000009358"	"ENSMUST00000009358.9"
"ENSMUSG00000009248"	0.934493964910032	0.190146062781206	2.50352613078308	0.0759512994265132	0.939457843648478	NA	"ENSMUSG00000009248.7"	"Ascl2"	"protein_coding"	142523001	"achaete-scute family bHLH transcription factor 2 [Source:MGI Symbol;Acc:MGI:96920]"	142520566	"ENSMUST00000009392"	"ENSMUST00000009392.6"
"ENSMUSG00000009292"	0.126233670919453	1.62660691620681	4.56203898097719	0.356552612327393	0.721426758482244	NA	"ENSMUSG00000009292.19"	"Trpm2"	"protein_coding"	77806397	"transient receptor potential cation channel, subfamily M, member 2 [Source:MGI Symbol;Acc:MGI:1351901]"	77743556	"ENSMUST00000105401"	"ENSMUST00000105401.9"
"ENSMUSG00000009350"	0.135041592831797	1.62660691620681	4.56203898097719	0.356552612327393	0.721426758482244	NA	"ENSMUSG00000009350.14"	"Mpo"	"protein_coding"	87695239	"myeloperoxidase [Source:MGI Symbol;Acc:MGI:97137]"	87684407	"ENSMUST00000020779"	"ENSMUST00000020779.11"
"ENSMUSG00000009633"	1.07112604486384	2.51234040696229	2.37078605052675	1.05970777346361	0.289277565244287	NA	"ENSMUSG00000009633.4"	"G0s2"	"protein_coding"	192955525	"G0/G1 switch gene 2 [Source:MGI Symbol;Acc:MGI:1316737]"	192954469	"ENSMUST00000009777"	"ENSMUST00000009777.4"
"ENSMUSG00000009876"	0.3915308944004	0.192518337667514	3.3250634594616	0.0578991468928797	0.9538289626649	NA	"ENSMUSG00000009876.14"	"Cox4i2"	"protein_coding"	152606957	"cytochrome c oxidase subunit 4I2 [Source:MGI Symbol;Acc:MGI:2135755]"	152596093	"ENSMUST00000010020"	"ENSMUST00000010020.12"
"ENSMUSG00000010021"	1.09853569343992	-1.7487873643842	1.9272196796407	-0.907414646528638	0.364187566989936	NA	"ENSMUSG00000010021.14"	"Kif19a"	"protein_coding"	114681565	"kinesin family member 19A [Source:MGI Symbol;Acc:MGI:2447024]"	114656214	"ENSMUST00000126555"	"ENSMUST00000126555.8"
"ENSMUSG00000010142"	1.0601378752581	0.0735517382039475	2.0501246285894	0.0358767155802403	0.971380662187517	NA	"ENSMUSG00000010142.13"	"Tnfrsf13b"	"protein_coding"	61040198	"tumor necrosis factor receptor superfamily, member 13b [Source:MGI Symbol;Acc:MGI:1889411]"	61017581	"ENSMUST00000010286"	"ENSMUST00000010286.8"
"ENSMUSG00000010342"	0.554659188767928	0.637907818437399	2.5507491290319	0.250086459376547	0.802520487188219	NA	"ENSMUSG00000010342.17"	"Tex14"	"protein_coding"	87446649	"testis expressed gene 14 intercellular bridge forming factor [Source:MGI Symbol;Acc:MGI:1933227]"	87295891	"ENSMUST00000060835"	"ENSMUST00000060835.12"
"ENSMUSG00000010476"	0.272719168829514	2.55840133126264	4.29645382681583	0.595468131251561	0.551530595420243	NA	"ENSMUSG00000010476.16"	"Ebf3"	"protein_coding"	136916174	"early B cell factor 3 [Source:MGI Symbol;Acc:MGI:894289]"	136795402	"ENSMUST00000169486"	"ENSMUST00000169486.9"
"ENSMUSG00000011751"	0.754018927424255	1.66895054396817	2.57735879064186	0.647542961433217	0.517280599143064	NA	"ENSMUSG00000011751.18"	"Sptbn4"	"protein_coding"	27147111	"spectrin beta, non-erythrocytic 4 [Source:MGI Symbol;Acc:MGI:1890574]"	27055808	"ENSMUST00000108362"	"ENSMUST00000108362.8"
