"GeneID"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Gene.stable.ID.version"	"Gene.name"	"Gene.type"	"Gene.end..bp."	"Gene.description"	"Gene.start..bp."	"Transcript.stable.ID"	"Transcript.stable.ID.version"
"ENSMUSG00000119947"	1.0225490847135	1.54950140805587	2.89640629933301	0.534973773676952	0.592667992701671	NA	"ENSMUSG00000119947.2"	"Gm56494"	"lncRNA"	77152880	"predicted gene, 56494 [Source:MGI Symbol;Acc:MGI:7336902]"	77148188	"ENSMUST00000240784"	"ENSMUST00000240784.2"
"ENSMUSG00000119954"	0	NA	NA	NA	NA	NA	"ENSMUSG00000119954.2"	"Gm35546"	"lncRNA"	186393718	"predicted gene, 35546 [Source:MGI Symbol;Acc:MGI:5594705]"	186316434	"ENSMUST00000240805"	"ENSMUST00000240805.2"
"ENSMUSG00000119956"	1.88063199911782	-0.404581539768168	1.86936696362746	-0.216427029919844	0.828654898683027	NA	"ENSMUSG00000119956.2"	"Gm57370"	"lncRNA"	52251888	"predicted gene, 57370 [Source:MGI Symbol;Acc:MGI:7338653]"	52235425	"ENSMUST00000240808"	"ENSMUST00000240808.2"
"ENSMUSG00000119963"	1.79298052019843	0.0911442822390176	2.02133538728803	0.0450911228350399	0.964034677178589	NA	"ENSMUSG00000119963.2"	"Gm57068"	"lncRNA"	57970349	"predicted gene, 57068 [Source:MGI Symbol;Acc:MGI:7338049]"	57955184	"ENSMUST00000240833"	"ENSMUST00000240833.2"
"ENSMUSG00000119979"	1.77056509741499	-0.228154834351668	1.85841036349384	-0.12276881297774	0.90229017103655	NA	"ENSMUSG00000119979.2"	"Gm57253"	"lncRNA"	142822040	"predicted gene, 57253 [Source:MGI Symbol;Acc:MGI:7338419]"	142804748	"ENSMUST00000240915"	"ENSMUST00000240915.2"
"ENSMUSG00000119980"	1.13239832061474	-0.192349572234154	2.50230415610749	-0.0768689816402525	0.938727773578378	NA	"ENSMUSG00000119980.2"	"Gm57064"	"lncRNA"	154137478	"predicted gene, 57064 [Source:MGI Symbol;Acc:MGI:7338041]"	154110178	"ENSMUST00000240916"	"ENSMUST00000240916.2"
"ENSMUSG00000119991"	0.881618932353262	-0.104508529623033	2.96411454529983	-0.0352579254363673	0.971874073092244	NA	"ENSMUSG00000119991.2"	"Gm56635"	"lncRNA"	46489148	"predicted gene, 56635 [Source:MGI Symbol;Acc:MGI:7337184]"	46488431	"ENSMUST00000240957"	"ENSMUST00000240957.2"
"ENSMUSG00000119995"	0	NA	NA	NA	NA	NA	"ENSMUSG00000119995.2"	"Gm53435"	"lncRNA"	61933603	"predicted gene, 53435 [Source:MGI Symbol;Acc:MGI:6721924]"	61850446	"ENSMUST00000240963"	"ENSMUST00000240963.2"
"ENSMUSG00000120004"	1.71247027787055	1.84578854748012	2.70619996108152	0.682059187800173	0.495201525750769	NA	"ENSMUSG00000120004.2"	"Gm56752"	"lncRNA"	122344346	"predicted gene, 56752 [Source:MGI Symbol;Acc:MGI:7337417]"	122342339	"ENSMUST00000240994"	"ENSMUST00000240994.2"
"ENSMUSG00000120025"	1.60474226817254	3.72367479695058	2.52510424553046	1.47466180991998	0.140303488306945	NA	"ENSMUSG00000120025.1"	"Gm56824"	"lncRNA"	127321308	"predicted gene, 56824 [Source:MGI Symbol;Acc:MGI:7337561]"	127320858	"ENSMUST00000241069"	"ENSMUST00000241069.1"
"ENSMUSG00000120026"	2.05841298266262	-0.196857856323176	1.68828464077292	-0.116602290614366	0.90717522246168	NA	"ENSMUSG00000120026.2"	"Gm57421"	"lncRNA"	152069465	"predicted gene, 57421 [Source:MGI Symbol;Acc:MGI:7338755]"	152063878	"ENSMUST00000241073"	"ENSMUST00000241073.2"
"ENSMUSG00000120043"	0.173777569581655	2.11893088258414	4.99045926235456	0.424596369029251	0.67113094038563	NA	"ENSMUSG00000120043.2"	"Gm19497"	"lncRNA"	133994681	"predicted gene, 19497 [Source:MGI Symbol;Acc:MGI:5011682]"	133987012	"ENSMUST00000241115"	"ENSMUST00000241115.2"
"ENSMUSG00000120056"	0.780479539112319	3.70815995740368	3.30001495249839	1.1236797441164	0.261148912574688	NA	"ENSMUSG00000120056.2"	"Gm30788"	"lncRNA"	72812044	"predicted gene, 30788 [Source:MGI Symbol;Acc:MGI:5589947]"	72773499	"ENSMUST00000241145"	"ENSMUST00000241145.1"
"ENSMUSG00000120059"	1.77160984913598	-0.875476684395996	3.08188335925774	-0.284071972343188	0.776355225369873	NA	"ENSMUSG00000120059.2"	"Gm46732"	"lncRNA"	25248018	"predicted gene, 46732 [Source:MGI Symbol;Acc:MGI:5826369]"	25246388	"ENSMUST00000241176"	"ENSMUST00000241176.2"
"ENSMUSG00000120062"	1.85625473045315	-1.21717021104726	2.00988477314055	-0.605592035579913	0.544785692349473	NA	"ENSMUSG00000120062.2"	"9630029G12Rik"	"lncRNA"	18896467	"RIKEN cDNA 9630029G12 gene [Source:MGI Symbol;Acc:MGI:3698177]"	18891319	"ENSMUST00000241181"	"ENSMUST00000241181.2"
"ENSMUSG00000120064"	0.564016668261887	0.697343228212491	3.86128882894934	0.180598566723183	0.856682680972814	NA	"ENSMUSG00000120064.1"	"Gm56823"	"lncRNA"	103513269	"predicted gene, 56823 [Source:MGI Symbol;Acc:MGI:7337559]"	103512742	"ENSMUST00000241189"	"ENSMUST00000241189.1"
"ENSMUSG00000120090"	0.353257042469523	-0.851109291483367	4.97791523955599	-0.170977055760251	0.864241806776967	NA	"ENSMUSG00000120090.2"	"Gm57094"	"lncRNA"	129340767	"predicted gene, 57094 [Source:MGI Symbol;Acc:MGI:7338101]"	129334842	"ENSMUST00000274521"	"ENSMUST00000274521.1"
"ENSMUSG00000120117"	1.44053525392111	-0.583734951516183	2.1253667029926	-0.274651405187755	0.783584068805289	NA	"ENSMUSG00000120117.2"	"Gm57408"	"lncRNA"	87484314	"predicted gene, 57408 [Source:MGI Symbol;Acc:MGI:7338729]"	87481106	"ENSMUST00000241467"	"ENSMUST00000241467.2"
"ENSMUSG00000120121"	0.905869904118985	4.40689933251968	3.63787777613143	1.21139290644504	0.225744856731792	NA	"ENSMUSG00000120121.2"	"Gm56779"	"lncRNA"	88050937	"predicted gene, 56779 [Source:MGI Symbol;Acc:MGI:7337471]"	88040771	"ENSMUST00000282491"	"ENSMUST00000282491.1"
"ENSMUSG00000120129"	1.10731774483526	1.17295625869715	2.35130750176688	0.498852769285062	0.617883109315397	NA	"ENSMUSG00000120129.2"	"Gm56848"	"lncRNA"	112257472	"predicted gene, 56848 [Source:MGI Symbol;Acc:MGI:7337609]"	112248513	"ENSMUST00000241515"	"ENSMUST00000241515.2"
"ENSMUSG00000120142"	1.19580055532389	4.10595044934753	2.62152873110606	1.5662427806447	0.117291790875812	NA	"ENSMUSG00000120142.2"	"Gm57349"	"lncRNA"	5456808	"predicted gene, 57349 [Source:MGI Symbol;Acc:MGI:7338611]"	5435849	"ENSMUST00000241583"	"ENSMUST00000241583.2"
"ENSMUSG00000120165"	0	NA	NA	NA	NA	NA	"ENSMUSG00000120165.2"	"Gm57379"	"lncRNA"	33525651	"predicted gene, 57379 [Source:MGI Symbol;Acc:MGI:7338671]"	33484720	"ENSMUST00000241712"	"ENSMUST00000241712.2"
"ENSMUSG00000120172"	1.9170659280553	-1.29541729932062	1.98096534890583	-0.653932336593434	0.513155399560203	NA	"ENSMUSG00000120172.2"	"Gm57013"	"lncRNA"	59410622	"predicted gene, 57013 [Source:MGI Symbol;Acc:MGI:7337939]"	59393800	"ENSMUST00000241733"	"ENSMUST00000241733.2"
"ENSMUSG00000120174"	0.60042789071298	-3.08945992865352	4.1694021111801	-0.740983921979903	0.458703188950424	NA	"ENSMUSG00000120174.2"	"4931408D14Rik"	"lncRNA"	37241537	"RIKEN cDNA 4931408D14 gene [Source:MGI Symbol;Acc:MGI:1924309]"	37232068	"ENSMUST00000241738"	"ENSMUST00000241738.2"
"ENSMUSG00000120180"	1.93424467094329	2.11080348755059	2.09146886733287	1.00924451734363	0.31285738153449	NA	"ENSMUSG00000120180.2"	"Gm56852"	"lncRNA"	35274392	"predicted gene, 56852 [Source:MGI Symbol;Acc:MGI:7337617]"	35272195	"ENSMUST00000241776"	"ENSMUST00000241776.2"
"ENSMUSG00000120188"	1.32738915570371	4.95303609908986	3.05828534757404	1.61954675126009	0.105329675995473	NA	"ENSMUSG00000120188.2"	"Gm56606"	"lncRNA"	30330876	"predicted gene, 56606 [Source:MGI Symbol;Acc:MGI:7337126]"	30320097	"ENSMUST00000241810"	"ENSMUST00000241810.2"
"ENSMUSG00000120191"	2.05900298599564	1.73924253479446	2.19663101876252	0.791777280726134	0.428490551818116	NA	"ENSMUSG00000120191.1"	"Gm57198"	"lncRNA"	16134828	"predicted gene, 57198 [Source:MGI Symbol;Acc:MGI:7338309]"	16133534	"ENSMUST00000241816"	"ENSMUST00000241816.1"
"ENSMUSG00000120210"	1.19648020000407	-1.1814543662153	2.46461828458175	-0.479366063948438	0.63167823136606	NA	"ENSMUSG00000120210.2"	"Gm57411"	"lncRNA"	79230446	"predicted gene, 57411 [Source:MGI Symbol;Acc:MGI:7338735]"	79227826	"ENSMUST00000241891"	"ENSMUST00000241891.2"
"ENSMUSG00000120217"	0.93591606465337	-0.810202135332062	3.41347357080574	-0.237354155093346	0.812382052483679	NA	"ENSMUSG00000120217.2"	"Gm57197"	"lncRNA"	25455664	"predicted gene, 57197 [Source:MGI Symbol;Acc:MGI:7338307]"	25454389	"ENSMUST00000241943"	"ENSMUST00000241943.2"
"ENSMUSG00000120243"	1.43833532433584	5.06109114310159	3.15679099071804	1.60323922552453	0.108881848393758	NA	"ENSMUSG00000120243.2"	"Gm56826"	"lncRNA"	35273608	"predicted gene, 56826 [Source:MGI Symbol;Acc:MGI:7337565]"	35271987	"ENSMUST00000242069"	"ENSMUST00000242069.2"
"ENSMUSG00000120244"	0.451130682050482	1.63823984183992	4.81558991774789	0.340195047714128	0.733709647373811	NA	"ENSMUSG00000120244.2"	"Gm9744"	"lncRNA"	76280104	"predicted gene 9744 [Source:MGI Symbol;Acc:MGI:3642478]"	76278191	"ENSMUST00000242074"	"ENSMUST00000242074.1"
"ENSMUSG00000120251"	1.32547910502876	1.71718879859601	2.14641572521864	0.80002619176725	0.42369562225833	NA	"ENSMUSG00000120251.2"	"Gm56678"	"lncRNA"	165987035	"predicted gene, 56678 [Source:MGI Symbol;Acc:MGI:7337270]"	165984546	"ENSMUST00000242103"	"ENSMUST00000242103.2"
"ENSMUSG00000120255"	1.49379609954041	3.62673540555092	3.27404713963614	1.10772241536937	0.267981715686211	NA	"ENSMUSG00000120255.2"	"Gm56948"	"lncRNA"	75729074	"predicted gene, 56948 [Source:MGI Symbol;Acc:MGI:7337809]"	75698065	"ENSMUST00000242116"	"ENSMUST00000242116.2"
"ENSMUSG00000120258"	1.83279360000049	-0.0399127718981158	2.05814695770346	-0.0193925762923419	0.984527932556824	NA	"ENSMUSG00000120258.2"	"Gm56596"	"lncRNA"	94329583	"predicted gene, 56596 [Source:MGI Symbol;Acc:MGI:7337106]"	94327351	"ENSMUST00000242120"	"ENSMUST00000242120.2"
"ENSMUSG00000120263"	1.28966943918984	2.28697063064901	2.46552815086365	0.927578389177147	0.353626312049211	NA	"ENSMUSG00000120263.2"	"Gm56881"	"lncRNA"	84496842	"predicted gene, 56881 [Source:MGI Symbol;Acc:MGI:7337675]"	84495575	"ENSMUST00000242140"	"ENSMUST00000242140.2"
"ENSMUSG00000120265"	1.254750979363	1.89022519531149	2.47810202678358	0.762771336644634	0.445599778195933	NA	"ENSMUSG00000120265.2"	"Gm26698"	"lncRNA"	86946379	"predicted gene, 26698 [Source:MGI Symbol;Acc:MGI:5477192]"	86938080	"ENSMUST00000242157"	"ENSMUST00000242157.2"
"ENSMUSG00000120273"	0.222164774156644	0	4.99745499499284	0	1	NA	"ENSMUSG00000120273.2"	"1700018P22Rik"	"lncRNA"	8152361	"RIKEN cDNA 1700018P22 gene [Source:MGI Symbol;Acc:MGI:1916645]"	8132870	"ENSMUST00000242221"	"ENSMUST00000242221.2"
"ENSMUSG00000120301"	0.207151085774343	-1.57383994432688	4.90478794873077	-0.320878284806206	0.748302630686769	NA	"ENSMUSG00000120301.2"	"Gm56897"	"lncRNA"	27192191	"predicted gene, 56897 [Source:MGI Symbol;Acc:MGI:7337707]"	27191217	"ENSMUST00000242416"	"ENSMUST00000242416.2"
"ENSMUSG00000120312"	0.304869837894534	0.55210341517707	4.97089043526823	0.111067307229289	0.911562973355949	NA	"ENSMUSG00000120312.2"	"Gm57403"	"lncRNA"	68903333	"predicted gene, 57403 [Source:MGI Symbol;Acc:MGI:7338719]"	68899940	"ENSMUST00000242498"	"ENSMUST00000242498.2"
"ENSMUSG00000120325"	1.20142795693743	0.657666978373789	2.27390323082178	0.289223819843956	0.772410104815856	NA	"ENSMUSG00000120325.2"	"Gm56958"	"lncRNA"	92996572	"predicted gene, 56958 [Source:MGI Symbol;Acc:MGI:7337829]"	92988202	"ENSMUST00000242555"	"ENSMUST00000242555.2"
"ENSMUSG00000120330"	0	NA	NA	NA	NA	NA	"ENSMUSG00000120330.2"	"Gm56883"	"lncRNA"	79663924	"predicted gene, 56883 [Source:MGI Symbol;Acc:MGI:7337679]"	79662547	"ENSMUST00000242573"	"ENSMUST00000242573.2"
"ENSMUSG00000120346"	0	NA	NA	NA	NA	NA	"ENSMUSG00000120346.2"	"Gm57353"	"lncRNA"	68582700	"predicted gene, 57353 [Source:MGI Symbol;Acc:MGI:7338619]"	68581099	"ENSMUST00000242687"	"ENSMUST00000242687.2"
"ENSMUSG00000120354"	1.65833504398679	0.092292555886939	2.05011010547943	0.0450183410345934	0.96409268974288	NA	"ENSMUSG00000120354.2"	"Gm52713"	"lncRNA"	155328401	"predicted gene, 52713 [Source:MGI Symbol;Acc:MGI:6367069]"	155319602	"ENSMUST00000242734"	"ENSMUST00000242734.2"
"ENSMUSG00000120368"	0.888791277600961	-1.05106997392445	3.33010484734955	-0.315626691081815	0.752285875985214	NA	"ENSMUSG00000120368.2"	"Gm57263"	"lncRNA"	117258108	"predicted gene, 57263 [Source:MGI Symbol;Acc:MGI:7338439]"	117256672	"ENSMUST00000242821"	"ENSMUST00000242821.2"
"ENSMUSG00000120378"	1.35505942683833	1.56332853172875	2.28940138689157	0.682854715070891	0.494698651562341	NA	"ENSMUSG00000120378.2"	"Gm57196"	"lncRNA"	16135091	"predicted gene, 57196 [Source:MGI Symbol;Acc:MGI:7338305]"	16133005	"ENSMUST00000242879"	"ENSMUST00000242879.2"
"ENSMUSG00000120381"	1.25765296773404	-0.800435833383663	3.18576941647781	-0.251253536820196	0.801618095327067	NA	"ENSMUSG00000120381.2"	"Gm32954"	"lncRNA"	79759202	"predicted gene, 32954 [Source:MGI Symbol;Acc:MGI:5592113]"	79745728	"ENSMUST00000242898"	"ENSMUST00000242898.2"
"ENSMUSG00000120387"	0.976225476522382	1.84880322963249	2.91453383652877	0.63433925743488	0.525859441755003	NA	"ENSMUSG00000120387.2"	"Gm56530"	"lncRNA"	80164302	"predicted gene, 56530 [Source:MGI Symbol;Acc:MGI:7336974]"	80160242	"ENSMUST00000242958"	"ENSMUST00000242958.2"
"ENSMUSG00000120395"	0	NA	NA	NA	NA	NA	"ENSMUSG00000120395.2"	"Gm57142"	"lncRNA"	165884096	"predicted gene, 57142 [Source:MGI Symbol;Acc:MGI:7338197]"	165872193	"ENSMUST00000243037"	"ENSMUST00000243037.2"
"ENSMUSG00000120406"	0.731520159025859	-3.37338491693879	3.87363348004019	-0.870858054671654	0.383831661925693	NA	"ENSMUSG00000120406.2"	"Gm9456"	"lncRNA"	80514721	"predicted gene 9456 [Source:MGI Symbol;Acc:MGI:3779866]"	80512914	"ENSMUST00000243120"	"ENSMUST00000243120.2"
"ENSMUSG00000120410"	0.499517886625471	0.723511220605986	3.97672632461065	0.181936387256124	0.85563264812428	NA	"ENSMUSG00000120410.2"	"Gm36411"	"lncRNA"	49608898	"predicted gene, 36411 [Source:MGI Symbol;Acc:MGI:5595570]"	49603735	"ENSMUST00000243146"	"ENSMUST00000243146.2"
"ENSMUSG00000120418"	0	NA	NA	NA	NA	NA	"ENSMUSG00000120418.2"	"Gm31115"	"lncRNA"	64204558	"predicted gene, 31115 [Source:MGI Symbol;Acc:MGI:5590274]"	64072487	"ENSMUST00000243199"	"ENSMUST00000243199.2"
"ENSMUSG00000120426"	1.85687774522267	4.16182145703499	2.40044617162135	1.73376995753416	0.0829589081429496	NA	"ENSMUSG00000120426.2"	"Gm56758"	"lncRNA"	56032021	"predicted gene, 56758 [Source:MGI Symbol;Acc:MGI:7337429]"	55995168	"ENSMUST00000243243"	"ENSMUST00000243243.2"
"ENSMUSG00000120456"	1.42965524857987	0.705282509785945	2.84907679789958	0.247547735570308	0.80448435310616	NA	"ENSMUSG00000120456.2"	"1700080G18Rik"	"lncRNA"	30047978	"RIKEN cDNA 1700080G18 gene [Source:MGI Symbol;Acc:MGI:1920783]"	30047392	"ENSMUST00000243420"	"ENSMUST00000243420.2"
"ENSMUSG00000120458"	1.85751260565215	-1.61177099726117	2.53204692787513	-0.636548627719846	0.524418896689021	NA	"ENSMUSG00000120458.2"	"Gm33667"	"lncRNA"	59278202	"predicted gene, 33667 [Source:MGI Symbol;Acc:MGI:5592826]"	59276151	"ENSMUST00000243434"	"ENSMUST00000243434.2"
"ENSMUSG00000120463"	0.451130682050482	1.63823984183992	4.81558991774789	0.340195047714128	0.733709647373811	NA	"ENSMUSG00000120463.1"	"Gm57420"	"lncRNA"	14078864	"predicted gene, 57420 [Source:MGI Symbol;Acc:MGI:7338753]"	14078386	"ENSMUST00000243495"	"ENSMUST00000243495.1"
"ENSMUSG00000120482"	0	NA	NA	NA	NA	NA	"ENSMUSG00000120482.2"	"Gm36440"	"lncRNA"	108315018	"predicted gene, 36440 [Source:MGI Symbol;Acc:MGI:5595599]"	108280162	"ENSMUST00000243617"	"ENSMUST00000243617.2"
"ENSMUSG00000120487"	0	NA	NA	NA	NA	NA	"ENSMUSG00000120487.2"	"Gm57076"	"lncRNA"	31925017	"predicted gene, 57076 [Source:MGI Symbol;Acc:MGI:7338065]"	31824530	"ENSMUST00000243650"	"ENSMUST00000243650.2"
"ENSMUSG00000120489"	0.721682660782115	0.723181825505703	3.62745592304153	0.199363366736469	0.841978514360464	NA	"ENSMUSG00000120489.2"	"Gm17518"	"lncRNA"	90526852	"predicted gene, 17518 [Source:MGI Symbol;Acc:MGI:4937152]"	90524313	"ENSMUST00000243670"	"ENSMUST00000243670.2"
"ENSMUSG00000120509"	1.10956599558422	-0.931624237637945	2.97270543362777	-0.31339271866605	0.753982315473184	NA	"ENSMUSG00000120509.2"	"Gm57046"	"lncRNA"	107980882	"predicted gene, 57046 [Source:MGI Symbol;Acc:MGI:7338005]"	107971854	"ENSMUST00000243857"	"ENSMUST00000243857.2"
"ENSMUSG00000120512"	0.456832585356695	-1.73405546238809	3.97025651868235	-0.436761567981402	0.662284273469764	NA	"ENSMUSG00000120512.2"	"5730409N16Rik"	"lncRNA"	73088107	"RIKEN cDNA 5730409N16 gene [Source:MGI Symbol;Acc:MGI:1917725]"	73085830	"ENSMUST00000243865"	"ENSMUST00000243865.2"
"ENSMUSG00000120525"	1.11302098989333	2.09404127317462	2.84317125565603	0.736516053687889	0.461416701393105	NA	"ENSMUSG00000120525.2"	"Gm56755"	"lncRNA"	70899506	"predicted gene, 56755 [Source:MGI Symbol;Acc:MGI:7337423]"	70896707	"ENSMUST00000243988"	"ENSMUST00000243988.2"
"ENSMUSG00000120542"	0.840271892051588	2.12158257171248	4.07705809435638	0.520370944590968	0.602805057208372	NA	"ENSMUSG00000120542.2"	"Gm57199"	"lncRNA"	140584699	"predicted gene, 57199 [Source:MGI Symbol;Acc:MGI:7338311]"	140571831	"ENSMUST00000244093"	"ENSMUST00000244093.2"
"ENSMUSG00000120544"	1.40634996153621	3.6311666438588	3.0006447722305	1.21012879547205	0.226229475300484	NA	"ENSMUSG00000120544.1"	"Gm57081"	"lncRNA"	133484722	"predicted gene, 57081 [Source:MGI Symbol;Acc:MGI:7338075]"	133484103	"ENSMUST00000244099"	"ENSMUST00000244099.1"
"ENSMUSG00000120550"	0	NA	NA	NA	NA	NA	"ENSMUSG00000120550.2"	"Gm30693"	"lncRNA"	22921976	"predicted gene, 30693 [Source:MGI Symbol;Acc:MGI:5589852]"	22915344	"ENSMUST00000244127"	"ENSMUST00000244127.2"
"ENSMUSG00000120551"	0.942851960329694	4.46018097285791	3.50736641978917	1.27166096695595	0.203493604820537	NA	"ENSMUSG00000120551.2"	"Gm56648"	"lncRNA"	23118519	"predicted gene, 56648 [Source:MGI Symbol;Acc:MGI:7337210]"	23115169	"ENSMUST00000244131"	"ENSMUST00000244131.2"
"ENSMUSG00000120563"	1.16880992886945	2.2292785741949	2.78101850214778	0.80160508550131	0.422781434953618	NA	"ENSMUSG00000120563.2"	"Gm57200"	"lncRNA"	19075283	"predicted gene, 57200 [Source:MGI Symbol;Acc:MGI:7338313]"	19053392	"ENSMUST00000244190"	"ENSMUST00000244190.2"
"ENSMUSG00000120570"	1.01271120066614	-0.788413790399029	2.54473495238628	-0.309821574800828	0.756696644033926	NA	"ENSMUSG00000120570.2"	"Gm57321"	"lncRNA"	121468423	"predicted gene, 57321 [Source:MGI Symbol;Acc:MGI:7338555]"	121465800	"ENSMUST00000244237"	"ENSMUST00000244237.2"
"ENSMUSG00000120575"	1.57555682030809	1.72845268298115	2.71417499511993	0.636824333762157	0.524239273898801	NA	"ENSMUSG00000120575.2"	"Gm56864"	"lncRNA"	46616986	"predicted gene, 56864 [Source:MGI Symbol;Acc:MGI:7337641]"	46616008	"ENSMUST00000244272"	"ENSMUST00000244272.2"
"ENSMUSG00000120608"	0.869041393617189	0.823636216393065	3.09067780321768	0.266490481646318	0.789861489002418	NA	"ENSMUSG00000120608.2"	"Gm56652"	"lncRNA"	45535377	"predicted gene, 56652 [Source:MGI Symbol;Acc:MGI:7337218]"	45519607	"ENSMUST00000244532"	"ENSMUST00000244532.2"
"ENSMUSG00000120615"	0.173777569581655	2.11893088258414	4.99045926235456	0.424596369029251	0.67113094038563	NA	"ENSMUSG00000120615.2"	"Gm56802"	"lncRNA"	28319394	"predicted gene, 56802 [Source:MGI Symbol;Acc:MGI:7337517]"	28314659	"ENSMUST00000244612"	"ENSMUST00000244612.2"
"ENSMUSG00000120623"	1.4915134956031	0.481985795259248	2.32755512843691	0.207078143658376	0.835948830975392	NA	"ENSMUSG00000120623.2"	"Gm56503"	"lncRNA"	61779750	"predicted gene, 56503 [Source:MGI Symbol;Acc:MGI:7336920]"	61778947	"ENSMUST00000244667"	"ENSMUST00000244667.2"
"ENSMUSG00000120630"	1.36285603518459	0.0903481318896287	2.08557516813485	0.0433204869668772	0.965446060313056	NA	"ENSMUSG00000120630.2"	"Gm56815"	"lncRNA"	123061003	"predicted gene, 56815 [Source:MGI Symbol;Acc:MGI:7337543]"	123058429	"ENSMUST00000244708"	"ENSMUST00000244708.2"
"ENSMUSG00000120659"	0.353257042469523	-0.851109291483367	4.97791523955599	-0.170977055760251	0.864241806776967	NA	"ENSMUSG00000120659.2"	"Gm56983"	"lncRNA"	42153719	"predicted gene, 56983 [Source:MGI Symbol;Acc:MGI:7337879]"	42152881	"ENSMUST00000244962"	"ENSMUST00000244962.2"
"ENSMUSG00000120662"	1.69560321268442	1.33156252368186	2.05698002289061	0.647338578335173	0.517412838691055	NA	"ENSMUSG00000120662.2"	"Gm57102"	"lncRNA"	46650846	"predicted gene, 57102 [Source:MGI Symbol;Acc:MGI:7338117]"	46649972	"ENSMUST00000244996"	"ENSMUST00000244996.2"
"ENSMUSG00000120690"	0.207151085774343	-1.57383994432688	4.90478794873077	-0.320878284806206	0.748302630686769	NA	"ENSMUSG00000120690.2"	"Gm56654"	"lncRNA"	5074397	"predicted gene, 56654 [Source:MGI Symbol;Acc:MGI:7337222]"	5067464	"ENSMUST00000245195"	"ENSMUST00000245195.2"
"ENSMUSG00000120697"	1.91546889683405	1.82395520854045	2.24801278193627	0.811363361986508	0.417157032826388	NA	"ENSMUSG00000120697.2"	"Gm36496"	"lncRNA"	25240368	"predicted gene, 36496 [Source:MGI Symbol;Acc:MGI:5595655]"	25237255	"ENSMUST00000245281"	"ENSMUST00000245281.2"
"ENSMUSG00000120701"	1.43266318793395	3.01252192833343	2.45511470254166	1.22703917874579	0.219807865803881	NA	"ENSMUSG00000120701.2"	"Gm56671"	"lncRNA"	36199108	"predicted gene, 56671 [Source:MGI Symbol;Acc:MGI:7337256]"	36092608	"ENSMUST00000245293"	"ENSMUST00000245293.2"
"ENSMUSG00000120715"	1.77491129773617	2.20031254607956	2.34561969242441	0.938051702578155	0.348217840444522	NA	"ENSMUSG00000120715.2"	"Gm56533"	"lncRNA"	86897756	"predicted gene, 56533 [Source:MGI Symbol;Acc:MGI:7336980]"	86826688	"ENSMUST00000245390"	"ENSMUST00000245390.2"
"ENSMUSG00000120741"	1.10430980548118	-2.27314510169328	2.74390735987158	-0.82843361803573	0.407424974312143	NA	"ENSMUSG00000120741.2"	"Gm33302"	"lncRNA"	97176521	"predicted gene, 33302 [Source:MGI Symbol;Acc:MGI:5592461]"	97157747	"ENSMUST00000245490"	"ENSMUST00000245490.2"
"ENSMUSG00000120742"	0	NA	NA	NA	NA	NA	"ENSMUSG00000120742.2"	"Gm56506"	"lncRNA"	45694483	"predicted gene, 56506 [Source:MGI Symbol;Acc:MGI:7336926]"	45562953	"ENSMUST00000245491"	"ENSMUST00000245491.2"
"ENSMUSG00000120757"	1.99272987157163	-0.230891743400339	1.70836768008555	-0.13515342516242	0.892490570464349	NA	"ENSMUSG00000120757.2"	"Gm56682"	"lncRNA"	133923384	"predicted gene, 56682 [Source:MGI Symbol;Acc:MGI:7337278]"	133909579	"ENSMUST00000245638"	"ENSMUST00000245638.1"
"ENSMUSG00000120760"	0.887246333966808	-1.75938683112933	3.08262747567942	-0.570742603512787	0.56817413490906	NA	"ENSMUSG00000120760.2"	"Gm56845"	"lncRNA"	96534754	"predicted gene, 56845 [Source:MGI Symbol;Acc:MGI:7337603]"	96534209	"ENSMUST00000245667"	"ENSMUST00000245667.2"
"ENSMUSG00000120766"	1.21853500860792	-1.66941481506503	2.59774468852066	-0.642640064838596	0.52045767967893	NA	"ENSMUSG00000120766.2"	"Gm57027"	"lncRNA"	119153062	"predicted gene, 57027 [Source:MGI Symbol;Acc:MGI:7337967]"	119151908	"ENSMUST00000245712"	"ENSMUST00000245712.2"
"ENSMUSG00000120774"	0.783670791079636	-1.51388785864754	3.21481993514856	-0.470909067750816	0.637705672338781	NA	"ENSMUSG00000120774.2"	"Gm57213"	"lncRNA"	101916881	"predicted gene, 57213 [Source:MGI Symbol;Acc:MGI:7338339]"	101916473	"ENSMUST00000245748"	"ENSMUST00000245748.2"
"ENSMUSG00000120785"	0.341851894105243	0.692839414014979	4.9616337795106	0.139639369772938	0.888944932773066	NA	"ENSMUSG00000120785.2"	"Gm56741"	"lncRNA"	77725819	"predicted gene, 56741 [Source:MGI Symbol;Acc:MGI:7337395]"	77724580	"ENSMUST00000245790"	"ENSMUST00000245790.2"
"ENSMUSG00000120792"	0.103575542887171	-0.679133314895317	4.9889367446736	-0.136127866447773	0.89172019833559	NA	"ENSMUSG00000120792.2"	"Gm57362"	"lncRNA"	94990076	"predicted gene, 57362 [Source:MGI Symbol;Acc:MGI:7338637]"	94967254	"ENSMUST00000245842"	"ENSMUST00000245842.2"
